wavelength (nm),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
450.2,0.12381445771345805,0.12455721931688184,0.12547161762869866,0.12677877718259845,0.12159947076654772,0.127189163358921,0.12742390703864281,0.13240115318205764,0.13226245095420247,0.13449881733074665,0.1291540642508289,0.13607799441620697,0.1381983850381496,0.1387483250063738,0.13538071247455224,0.1358981902684743,0.13875384828786352,0.13764007396243252,0.13529165034960822,0.145860882132449,0.14132221093171696,0.13661363530026957,0.14012116399937474,0.1500784930601827,0.14505197384124804,0.1531466599120363,0.15687652680025546,0.15215801280397037,0.15720013911096642,0.1596406364562018,0.16011963911819163,0.16167660130328207,0.16193174940576366,0.15861490761359803,0.16731099210710212,0.17166025773877458,0.17148825773943333,0.16652535692541312,0.16156869589014933,0.1671086722375195,0.16287506870238733,0.1643452868928993,0.1579223955435486,0.15972459940133332,0.15774752259912836,0.16056181174349216,0.16388592319302123,0.16853617438711788,0.159671015366392,0.16550372025557278,0.17082951524381376,0.16780069225262098,0.17805939915188412,0.16922880481332228,0.18244400989926313,0.17730757586741697,0.18043862504107075,0.1825383383135273,0.18256728719630652,0.17993819364479707,0.17548983112631672,0.17963376220532556,0.18846041790251428,0.18702148093091478,0.19478884950999212,0.20019827572876736,0.20073873448442833,0.19434261193269275,0.206695699580774,0.20271647335953563,0.20172064805588819,0.20714153957484446,0.2156456727539628,0.20799481214826035
452.24,0.12914744341105802,0.12906678262087642,0.12979972117025262,0.13113322509199546,0.12591133537995114,0.1315944316857588,0.13176688832771413,0.13617791276677402,0.13660049083991443,0.1388047974983287,0.13376647303735903,0.14060703520576665,0.14290394605251333,0.14423642003079112,0.13961903880232482,0.1415996916274378,0.14351804783154076,0.1406736395591808,0.1393912690938142,0.14969449921459582,0.14637596277019865,0.14289388656287944,0.14448420917032542,0.15433572709790944,0.15219037103474398,0.1589517681972045,0.16363166032491805,0.1588697958829886,0.16242622145314872,0.1633323693333674,0.16520058626134007,0.1669427186008945,0.16701735311744131,0.1629863279598502,0.1710195184524555,0.1767295430866572,0.176958656485532,0.17127859461692735,0.16694981580863993,0.17275821317768425,0.16943375767454172,0.1714413366299655,0.1642343827093681,0.1659961911467151,0.1637797426289795,0.16396666582323546,0.1690866610414113,0.17273341401574446,0.16313925604020094,0.17120645020704914,0.1746684090234477,0.17245431364135275,0.17993154313284096,0.1734028890765506,0.18684186269985079,0.18168659220835218,0.18557251813067016,0.18751368724585837,0.18484112941246705,0.18558808639963517,0.17969294429076746,0.18482914575694856,0.19486198500109225,0.19116907903177133,0.20048511366458807,0.20739894356031233,0.20670143628524082,0.19890375638694188,0.21141904104146164,0.20595408464230486,0.20896949638333534,0.21326713286051785,0.22115186884595875,0.21457269024702466
454.27,0.13399611991324992,0.13310757768542947,0.134313626986439,0.13621658834370826,0.1303956785067862,0.13726381700672965,0.13710496191649776,0.14163560860514446,0.14151219023443345,0.14404220024254807,0.13784073157951682,0.1456092767798513,0.14805121125604995,0.14761834868547138,0.14379513165378618,0.1461999415740961,0.14836457287875782,0.14729061160982257,0.14514925656002867,0.15364856244589237,0.15110787954945049,0.14654151921704275,0.1503110986506201,0.16018302373144955,0.15578365360963795,0.16491043878232436,0.16884249726898518,0.16343181147501679,0.1687079419011608,0.17021153697468144,0.16938176698037363,0.17056803681123525,0.1727162970046997,0.1703028907333336,0.17732567133353735,0.18150916067973866,0.18119517714395816,0.17720503178815114,0.17149549005787273,0.17835078835298807,0.17470604451663732,0.17544124979458298,0.16963832735377474,0.17064723906265322,0.16721907702756147,0.17187524276391516,0.17217543926679388,0.1796674801019442,0.16859250575980494,0.17700718973660876,0.1821131411678299,0.17913209150133377,0.19016740628036832,0.17922843121719123,0.1914267701929851,0.18929277897013147,0.1925771515510467,0.19081843992682454,0.19177507739412716,0.19136340047475214,0.18552900117755747,0.19193318265839568,0.19996832007739893,0.19849016173675743,0.20726752476134838,0.21268949571812967,0.21275120929509547,0.20538747559119822,0.21808967613862243,0.21326364544976276,0.21768361344169102,0.2206376449226278,0.22617726275205402,0.22105257593122418
456.31,0.1400687575291164,0.13914840776971027,0.14060841661563706,0.14043285945580775,0.13635720215941077,0.14231904952048366,0.14264771310348662,0.14604527464092498,0.14713035639884406,0.14881817722212567,0.14270168608238448,0.1508698656023757,0.1532734983639029,0.152167779018764,0.1494566917396437,0.15158165213439428,0.15267387858325052,0.15122747166407263,0.1491546335824742,0.16086302414383372,0.1553443908631663,0.15137403056316637,0.15730818832676913,0.16425997319958435,0.16049803729520692,0.1694201440060331,0.1734516555331447,0.16871013457892306,0.17352603211091253,0.17321201758231103,0.17465044369479438,0.1771870623253823,0.17905870872233381,0.17408736289789825,0.182440868107609,0.18664287134348823,0.1882273090766182,0.1830025279416164,0.1770267706366487,0.1846000879179026,0.1779067022062564,0.18255045322467395,0.17415537226327046,0.1754940345182593,0.17234769076872922,0.17812865255650656,0.1793273927335907,0.1863696439857517,0.17426070225055307,0.1827561565334473,0.1880695339307172,0.18363360919482666,0.194322188554472,0.18402098005548279,0.1991162868701239,0.19562102603933626,0.19726872928189632,0.19887748008814918,0.19733133375504325,0.19666020638707346,0.19253537401041254,0.19882614090741452,0.20667508277888488,0.20274148452518037,0.21316576907525991,0.21762559069136705,0.22046814387401312,0.2121498691413079,0.22619397642796663,0.2193836580988623,0.22532370285511882,0.23021140941826895,0.23672614760313374,0.22621726397006117
458.35,0.14427289126317783,0.14372771869819997,0.14462679024749855,0.14660710489492015,0.14155288585233908,0.14776922114245236,0.14737925777740477,0.15103155225109652,0.15276747119104028,0.1539743917590549,0.14849714033016762,0.15543952573721248,0.15870238275460674,0.1582634844345011,0.15472054776757085,0.15493683795687802,0.1574848172055174,0.1566876820870966,0.15443061228664895,0.1663369412614914,0.16110294679884235,0.1562978638019959,0.1596648173422805,0.1704278181779502,0.16583007742213787,0.17453226103576117,0.1769392262664831,0.17391455964550348,0.17852252074212574,0.18015562251956338,0.18191901977948735,0.18235427117161587,0.18326095559692157,0.17878819579624766,0.1895657280496146,0.19553728087655942,0.1935829274323089,0.18788824816845048,0.18441405683399906,0.19115622681471203,0.18546459223262923,0.18707095851322886,0.18242516562188796,0.18166252604201805,0.17888646759697885,0.1823202170903133,0.1881457787803743,0.18989998221858106,0.17871492185109744,0.18774215735364067,0.19387274532677384,0.19122932082149133,0.19890570022625848,0.19117628622378058,0.20361630050326332,0.19968586745585049,0.20159759196122573,0.20502458986712851,0.2037788594941362,0.20247567647518783,0.19788270889910012,0.20560739033605818,0.21332483117983153,0.20928772251854139,0.22059838422110514,0.22551483800615596,0.22827026925088564,0.2183710414047681,0.23111009767220406,0.22719903813207784,0.23280022564764505,0.23326598533760765,0.2403323089999673,0.23467091659709044
460.39,0.14949372777922626,0.14915638934933345,0.1500508908877963,0.15222492825566908,0.14677325142820966,0.15295114397377724,0.15341981761426518,0.15682194259237497,0.1578014096295814,0.16029620109536247,0.1540717918382941,0.1620575830385198,0.16525059482426416,0.1632847259495233,0.16066456668469278,0.16247985419369518,0.1638790716770096,0.16271940393503706,0.1603975931027729,0.1715066890978278,0.16620289099375435,0.16274053380113226,0.16575443659997063,0.17916495701672658,0.17229805650368385,0.18047974186565963,0.18545086811730302,0.18019957187723054,0.18538984665221514,0.1881932896101607,0.18734128106302264,0.19080339619404493,0.1905296974891137,0.18696547024426127,0.1966798196438377,0.20401589157791383,0.20286531936499383,0.1963285885080754,0.19082230319848412,0.19880870177992083,0.1924633070853373,0.1946298851905523,0.18661529486144088,0.1884870581236443,0.1873457411084269,0.1910270683707528,0.19229678137093356,0.19609672326054078,0.1871827923621694,0.19472143739767894,0.20092070391644812,0.19722470096667238,0.20718791214622653,0.19819303586723447,0.2120221334018733,0.20876960498894573,0.21274516846222757,0.21011504681586338,0.2100947840385934,0.20847225918788648,0.20387960175563113,0.21143600984496597,0.22023736400099617,0.2169940980289193,0.22848829429977732,0.23293458246018653,0.23286588493889918,0.22661964231373544,0.2405748828709595,0.23418082909707352,0.23690896132677783,0.24246548168878887,0.2495652559058232,0.24277657739694758
462.43,0.15566350789351532,0.15532863096210867,0.15614404915489022,0.15769935120101086,0.1528024503062069,0.15798194840625643,0.15745618078191403,0.16205281527801862,0.16265989712415452,0.16518760215683498,0.1598170189945326,0.1681840803460375,0.16997663900655488,0.17008741232760569,0.167451820223264,0.16720676119954023,0.1700108778203891,0.16814468792209317,0.16664013359789556,0.17674157680133873,0.17289554303210256,0.16646915682621422,0.17125431299873212,0.1814232522813322,0.17913256408627706,0.18795361684551085,0.19198164443294907,0.18562641278507164,0.19186899030473686,0.19156751472454664,0.1934555076063185,0.1972128387443037,0.19532187822325764,0.19467482574001296,0.20121922244099594,0.20668897951987666,0.20680220232596708,0.20242848559348942,0.1960134460189294,0.20516639145774196,0.19779019145161797,0.20155804151665,0.19494296221457125,0.19627027079057813,0.19314234249008852,0.19561631071650368,0.19870196693799197,0.20232228178708464,0.19131140290404036,0.2004081747856741,0.20645194423658136,0.2015522283469974,0.2112579857893364,0.20383897605574755,0.21646763953818943,0.21527559990271483,0.2172578209661546,0.21818005402987709,0.21696499507891523,0.21648061577073904,0.20863407295350248,0.2182884768208007,0.22530239926119217,0.2218524335826985,0.23431905161283145,0.2388847077633299,0.23982634921403176,0.23449592172448025,0.24703303944326593,0.23736613789733,0.2432844446722505,0.24914518552202214,0.2565306788546167,0.25032738200737703
464.47,0.16010687507703814,0.15765073074498634,0.16087376562843705,0.16220815916054093,0.15636917182025506,0.16294625937997423,0.16219437847346357,0.1652717830354362,0.16708093459526993,0.1696305548117222,0.1631834446584768,0.1720596348611538,0.17379124179167646,0.172588853550697,0.1708343703822866,0.17245663852778043,0.17356378217553023,0.17253436022447569,0.16932225819157873,0.1798284827291094,0.1752539154535643,0.17286722866022886,0.17538461698147484,0.18626284470627147,0.18027372784053863,0.1915623129044143,0.19437783789671903,0.19085256014275734,0.19637161966851452,0.19698147613047629,0.1985181884350664,0.19883067214975716,0.2005435041276637,0.19922635856160403,0.20628764058599078,0.21324577929781094,0.21255750795286352,0.20500175438059134,0.2002410964848979,0.20875567795732558,0.2018349328980139,0.20500475260319403,0.19846603597436638,0.19902554014976379,0.19544942068879434,0.1998657168743505,0.20147001950542956,0.2085612181067276,0.1958834129259009,0.20650983679600574,0.21059489258492778,0.20572130894400553,0.21536335149397598,0.20622065139118173,0.2204433787651022,0.21839845253175255,0.21944892288610723,0.22112984357651877,0.21774435424613767,0.21918709396337518,0.21419882668099027,0.22225632148648866,0.23094503443802375,0.22595023396487487,0.2400633091227454,0.24242218358123183,0.24387988871454663,0.2372573662824291,0.25241066052585465,0.24726216376195517,0.24641325150398524,0.2555724399456441,0.26424281235400876,0.2561439481754206
466.51,0.16487809819273713,0.16296123899796885,0.16359341093797375,0.1658273294461644,0.16006965819506988,0.16658058189240316,0.16695310547656136,0.1701737518768383,0.17277939139825743,0.1736452836396312,0.16719554940738382,0.1772522978511664,0.1780047518349929,0.1777875338979338,0.17525842754037788,0.17767971530719065,0.1779500237641142,0.1763869646283214,0.17423199227622888,0.1855415361477095,0.17986929333669285,0.17693947140121405,0.17897372371201395,0.19069846805570753,0.18646543830257178,0.19466457359476824,0.20062856472961743,0.19471037919234058,0.2005557938826522,0.20317020029576863,0.20046660824551915,0.20335609403658655,0.2045243482504098,0.20114925764901923,0.2107081978760094,0.21853573541920063,0.2173158283535915,0.2112589884353818,0.20581219350143384,0.21299133747990903,0.20448542853011545,0.20540078730746822,0.20138595773270776,0.2039980497653608,0.20003701063506585,0.20343121130481914,0.206396826609754,0.2097499761654365,0.19984954294451635,0.20979724864773475,0.21434312164537075,0.2110404210501555,0.22114287476327682,0.21132377395277746,0.22506949893801853,0.2236563733795654,0.22445447288381287,0.22519613498187188,0.22272600700278336,0.22216282405054869,0.2186942372173716,0.22525756974425581,0.23520728062221233,0.23331567364691744,0.24271569250941855,0.24760477285191057,0.24721789091784338,0.24086037284293382,0.2556693410413859,0.25013505443165956,0.2540070955155273,0.25847429903411,0.26475580511231633,0.25742517920327695
468.55,0.16845588905776818,0.16770476326664022,0.16787546892742697,0.17032429530687376,0.16461988048075313,0.17108743082090078,0.16968504270567492,0.17349544751139664,0.1760154907071628,0.17704448178384774,0.17254623293638255,0.18012554111581114,0.1831943915244789,0.18169159833040072,0.17939831853051344,0.17945283160001893,0.1822481768149674,0.1798013647990782,0.17770618868511562,0.1879957180538883,0.18350675787409101,0.17944597330355383,0.1827296752827708,0.19479672081011962,0.18921560552551328,0.19790683215511087,0.201513108185436,0.19743321733324762,0.20433453207724486,0.2066146778290819,0.2047022579105759,0.2079963145198521,0.20817153400013405,0.20464424266037462,0.2132668499400863,0.21985443817279676,0.22060537746351247,0.21347595715840031,0.20822300039344824,0.2171638026851312,0.20892075040864286,0.21210611283744416,0.20683993691146355,0.20636354291938575,0.20516017230603695,0.2056755817344763,0.20958264766564458,0.21488930698515207,0.20258997501083204,0.211936932942926,0.21782974329051072,0.21388874029068844,0.22376672941038592,0.2141586916011578,0.22826990348138254,0.2248038566246497,0.23019208432666322,0.23039593689612278,0.22809069475412772,0.22774069556571663,0.22198916500569765,0.23073788119740404,0.2388150872434715,0.23544358794965328,0.24836887570737243,0.2517136907373112,0.25143750614540145,0.24703441237867477,0.2605964887101859,0.25547176153542106,0.2567811963752779,0.2652556357845616,0.2706008063197924,0.2647373747104282
470.59,0.17168745225927332,0.16907908330025914,0.17236337936897678,0.17385092072887662,0.16832202260439524,0.17449427481436364,0.17410304468879917,0.17731339070205876,0.1797935170625904,0.18092833545351605,0.1754500573632678,0.1838156449249829,0.18583023186469488,0.18652977990540326,0.1827719736761564,0.18337289234258444,0.1855973585338164,0.1839792812470271,0.18149748382391473,0.1919244185755325,0.18548895552129507,0.1834513445612499,0.18561079602676162,0.2002351118825088,0.19215248595380127,0.2007755651725885,0.20688672682394724,0.20297310569123322,0.2071825347963647,0.21006849232043392,0.21068607733363523,0.21153805792097993,0.21166317170774623,0.20842447578586182,0.21766281371323384,0.2217819226502343,0.2250809239523701,0.21797591785074594,0.21198943908759724,0.2216274139298274,0.21399623278289698,0.21303753902923644,0.20831855185962403,0.2108402862509919,0.20764732742691075,0.21090532129623835,0.2109747234817461,0.21747222745606218,0.20580684380878722,0.21693044260823716,0.22129884596368887,0.21636901814782397,0.2271351492336859,0.21542811609261572,0.2317342997357978,0.22799544008222372,0.23067302604307138,0.2327157688802392,0.2312066747246789,0.2293220902147743,0.22645402500153247,0.23291187473763778,0.24252982405991533,0.23984884866635606,0.25345391010819857,0.25229985441492614,0.25365723605078355,0.24978274375902915,0.2635600128106759,0.2577779721396777,0.26198296892787654,0.26819147574036345,0.2746256824348622,0.26757866949541337
472.64,0.1767378455031042,0.17495189164896224,0.17528209960583344,0.17922470006753413,0.17363376306470016,0.17985873940126304,0.17866493288725468,0.18256438777883427,0.18500008825388284,0.18519551882839755,0.181269890900645,0.1898265300018223,0.19103627108683105,0.19001641073979955,0.187084579689118,0.1885084104437671,0.19070208742824088,0.18847812733456604,0.18597130451208593,0.19628836212904327,0.19034181595237842,0.1873437131891228,0.1912908704635456,0.20348452417626214,0.19877945451447934,0.20559252092592167,0.20976909976092387,0.20571289566871598,0.21330772984603583,0.2130152854193408,0.21491328295324647,0.21725759588683943,0.21863423960722514,0.21446656305733094,0.2219369909466216,0.22881044796694522,0.23017696443327637,0.22334889984511763,0.21591367678954185,0.22628317934400974,0.21634944037115408,0.22044240293111433,0.21395861923418452,0.21486026025645774,0.21376375715916293,0.21312691908342998,0.21727988407955862,0.22385382750688307,0.2104453148675181,0.2226022319398,0.22670322953823313,0.22284214545955353,0.23210723213735077,0.2201458328736513,0.23800825045520652,0.23494954404312376,0.23532329099665103,0.23518238016041682,0.234001618826308,0.2335263400135704,0.23064534130004286,0.24046368186731532,0.2484369405822796,0.24597979835754527,0.25714325147145833,0.2601790401976212,0.2627156668003121,0.254583738278906,0.2693584780189647,0.261240221251564,0.26694516287555753,0.27114049137629215,0.2804525187738793,0.2756926304085709
474.68,0.18070702727458932,0.17933481486237246,0.18013343995053596,0.1815417234148013,0.17657390993355002,0.18377452589584514,0.18297538227786725,0.18602142739152552,0.1907274500575727,0.1908712142060694,0.18566929593881717,0.1936510807101528,0.19620049908305598,0.19567190862713152,0.19095266689363705,0.193179016252664,0.19521277570330675,0.19344908998102647,0.18873771443626366,0.20066470455084887,0.19561407822109134,0.19176717614208919,0.19568640093503803,0.20753441112486407,0.203279944295417,0.21072018128123057,0.2159524761189148,0.2103996472046439,0.21673909229948354,0.21821656484468216,0.21777534848090263,0.22164021515673785,0.22284192119371307,0.2154290490180817,0.22755992110807363,0.2349702396302906,0.235892121363799,0.22728719499557407,0.22099323429702425,0.23126446974758802,0.22140716195964016,0.2240684570939839,0.21811842005714457,0.21832140678162898,0.21784337276878488,0.2176664877704695,0.22404606538857133,0.22952630633781418,0.21444673312740037,0.22614617472272516,0.23086101938720066,0.22589507967961975,0.2344503637899556,0.22536785428447065,0.24005317124867126,0.2402234946053903,0.24230130224069663,0.2402736786165822,0.2387397985115303,0.23681304080825685,0.232509518449209,0.24343872853154544,0.25263962707795673,0.24693523933290015,0.26105341685138844,0.2650280632016727,0.2633031181249173,0.2604566899825319,0.2729248972499583,0.2670941121651689,0.27133039869070913,0.2781050489093634,0.2830912229675648,0.2796528315440673
476.73,0.18458354850549474,0.18434534996381294,0.18519500246725681,0.18688586903982327,0.18198063144310803,0.18881652617722391,0.18838116276717162,0.19222843063854828,0.19525639458711497,0.1946039971267762,0.18896068855924888,0.19946071686801356,0.20138383459288386,0.19906254638017062,0.19730395938545323,0.1975954354220201,0.19981436557382942,0.1970230314069909,0.19521160148306874,0.20556521981849768,0.2002951243903012,0.19787967543872126,0.19820433433579568,0.21093636964028417,0.2061251412310309,0.2154360334584475,0.21942176549344256,0.21341725014665186,0.22114395034538928,0.22264373673578636,0.22203044856788212,0.2277239047645472,0.22642638131025633,0.22434236630855064,0.23441224922023268,0.23764084246181605,0.24056267898053327,0.23099223920562464,0.2265388551116724,0.23625061443229647,0.22747025020120848,0.22888079462778432,0.22442209264400262,0.2241135615476846,0.2232044826088477,0.22202962396729617,0.22745669037668761,0.23351210319624688,0.21947471633892865,0.23086309892150236,0.234850128541706,0.2312872973578987,0.23919258729432513,0.2294078075072262,0.2462650210130786,0.2438619406315219,0.2435152492794103,0.24754657233623373,0.24406620320829375,0.2416403975000286,0.23633333699741763,0.24730338278039585,0.2589827817051375,0.25442601084824146,0.2658872171485028,0.2697744321006509,0.2708829189561353,0.26385931482333175,0.2793968808233728,0.27443609060745444,0.2755410736950769,0.28066890112688103,0.28792708532162625,0.283358870440901
478.78,0.19152131853987495,0.19116955676697872,0.1910012752447935,0.19224298119372227,0.189795737844334,0.19612738142692848,0.19465514847978457,0.19824563385976576,0.20166894767108387,0.20188258465218592,0.19710233935605972,0.20511665002847568,0.20729815164918639,0.20564217369059068,0.20174899992226347,0.20299730829578033,0.20570269285800988,0.20475028503738443,0.20144856016822485,0.21229360617847212,0.20880167210284534,0.20352497610610149,0.2065838727258466,0.22056817304309775,0.21355725728780298,0.2216606856045778,0.22675177827270793,0.21963281793882425,0.2276811907922095,0.23033481021076627,0.22935826885188468,0.23304506616064125,0.2327507596656763,0.22942308807012649,0.24133669052592888,0.24608341906182862,0.24545313236263103,0.24017972276362418,0.23179376741531948,0.24201792156261925,0.23295418238512294,0.23571039746328637,0.2312309975105585,0.23038618461757154,0.2278088252799053,0.23048369003814528,0.2354353689367514,0.2395375593937194,0.22358090793370614,0.23811856984052282,0.2412667809362194,0.2367675831824271,0.24424931480129597,0.23333422762384837,0.25339400013552943,0.25131872447149556,0.2529890411505272,0.25217093616936637,0.2480918785131986,0.24548525628012496,0.24200608218184533,0.25504898936182985,0.2659337701999838,0.25873050747186527,0.2724988379188106,0.2748983202748768,0.2776251465358031,0.27070091557287995,0.2881981593799183,0.2798259255545841,0.28393849077345645,0.2883310377244497,0.29686290876226856,0.291909851473431
480.82,0.20200789706652567,0.20345072724301355,0.2024409047401057,0.2048502190845215,0.20029877005364402,0.20631853495449679,0.20539474824727835,0.2085436104493153,0.21272087388253155,0.21270892870063618,0.20683524235970727,0.21640619137803987,0.21745351349913342,0.21662014898396426,0.21420933279980114,0.2154140627019179,0.21663506914097583,0.2132041968706493,0.20977911298133764,0.2217912767181869,0.2165917416761057,0.21314372594765046,0.21639404074834911,0.23054102002132798,0.22322935942899633,0.23138532048034632,0.23836035088370247,0.23054495982643572,0.23798656156514736,0.2394018974009185,0.24080604567254124,0.24533541264013636,0.24421170244985285,0.24087557109380206,0.2489420156198011,0.25742307176530055,0.25678806251945224,0.24746312482579563,0.23891099233349103,0.2528103406206954,0.24038166577251407,0.24366444847393817,0.23854420704392124,0.23940260356152449,0.2379991409916455,0.24028746798845654,0.2453352847731727,0.2459363910239083,0.23247947916011075,0.2445725324727957,0.252058213766542,0.24436849969818758,0.25493320529161695,0.2435785594935541,0.26119085272480347,0.2593735936605496,0.26164139366996286,0.2587805180319742,0.25911021696525066,0.25615552476810166,0.2544475298674859,0.26292137933683696,0.2766361825585714,0.2698988567430656,0.28362024860584045,0.28794595622788716,0.28817220881044,0.2803039866430049,0.3001227437229474,0.2904396090318959,0.29589468473549724,0.29944604711015105,0.3108460610445037,0.3028238875319835
482.87,0.2284325754309209,0.22865734363691545,0.22958551571612873,0.22919791585892735,0.22492867932085336,0.23364112658936748,0.23390000509068995,0.23696011364168681,0.2394840121787392,0.24006539274297634,0.2332226432222241,0.24484995544514912,0.24613192000702255,0.24524623154177772,0.240736201895051,0.24210033484060972,0.24418341813499153,0.2418596413623652,0.23983967795604608,0.25123596255712793,0.2460816962996367,0.24034074853189333,0.24430696510652317,0.25808558150096667,0.2530405105134123,0.2599975965413222,0.26805348248515887,0.261148869092461,0.2663251626819788,0.27192522505345,0.2695614950906514,0.27335859273456853,0.27365007520488455,0.26736095653039094,0.27635507962185824,0.28635618103232424,0.2861451803522989,0.2787458280285016,0.27017338349324443,0.28017740336123725,0.2697117212112624,0.2728156232726295,0.2624051255634909,0.26750320978266295,0.265855988105843,0.2685510917329093,0.2700024377302525,0.2772224098113373,0.2613914171721313,0.27172108115114146,0.27804586600733167,0.2699678989947047,0.28265916617305586,0.26954670001785236,0.2879759118465165,0.28911863594160137,0.2890706091754154,0.28561284946146076,0.2830832548590345,0.2823839173366752,0.2785827539871426,0.29017948576360075,0.3032619684620455,0.2980734840327868,0.3110850797300499,0.30941207608382293,0.3155105790292631,0.31011977148755165,0.3272005848145001,0.3180799790414213,0.3190882121941471,0.32551638249427334,0.3391281548606446,0.3335704696985593
484.92,0.27255086349142055,0.27282600448252514,0.2724700510692437,0.27440676493559096,0.26861370380797533,0.28048437093575346,0.2823472251720787,0.2862703781289884,0.2888059924534772,0.28947942299284046,0.2838029715228465,0.2947216506145872,0.2952453140447677,0.29579658865823527,0.28831756765985606,0.2922147671707921,0.2939288090270375,0.292168655207866,0.28953533690714556,0.30199856319715385,0.29640755609643527,0.29122503919794823,0.29542895352559767,0.30974499290497726,0.30181325204093,0.31487330750454784,0.31916559908103054,0.3151786146191653,0.31934986218169636,0.32452082158023265,0.32774372465718726,0.3272679818207995,0.326347862074917,0.3246379748582779,0.3293086729986713,0.3371506192613877,0.3397104956824265,0.3312967799373732,0.3223969346600635,0.3316988148638354,0.321760065877071,0.3237020911454054,0.3133394444168926,0.31688229656715905,0.3171454562367678,0.3159089991001921,0.31602881185493875,0.3250624043365061,0.3098663876227767,0.32275404755765935,0.32752816769095333,0.3191665262887922,0.33021096764583613,0.3139384955459318,0.337737672734884,0.33855808954123706,0.33794176113344254,0.33166625611304146,0.328692760955496,0.326881706530957,0.3248618219352089,0.33740572274198594,0.35139888786860923,0.34074829804772166,0.35700067234883043,0.35979003488915684,0.3605846595954489,0.3581723538354731,0.37538010723691706,0.35922210983770203,0.3649967331550064,0.37539137119077853,0.3894868912396297,0.3788963158018936
486.96,0.3067180166342782,0.307239336492891,0.3086726752792756,0.30772160637615037,0.302182636167661,0.3177111649572179,0.31942790493198064,0.3244379963297384,0.3249600669720894,0.32646773436470894,0.32048057582830247,0.33218344962777596,0.3317948246454516,0.3323044293557506,0.32616108590997844,0.32964887295733364,0.33028469239537395,0.3265261995353444,0.3264548818925358,0.3417107030085029,0.3363458791523891,0.3269632673950364,0.33461579203034025,0.35005336693591277,0.342874042526112,0.3545964348216547,0.3595935698415401,0.35146726859123584,0.35409641920718726,0.3638302953820388,0.3640156945105086,0.36804835469522684,0.36143481499499597,0.36219313465399133,0.37167005634184824,0.376355533965833,0.3792381426035481,0.37179574551646005,0.3627553453313833,0.3694208793847236,0.356879003295591,0.36603945220879336,0.34936295166602893,0.35066253575365713,0.3551294146998439,0.35410331499536335,0.3578710659536081,0.36559144720622094,0.3461438592457557,0.36476351756921205,0.3650911055786962,0.3567973290643284,0.3684938905292498,0.34630804279756805,0.37596469498055873,0.37843064558316303,0.37783690751378496,0.36958866096787635,0.36770477805232993,0.36627939070508025,0.36434406305948464,0.37788219837418074,0.38900554918478275,0.37908677606323,0.3968675427058989,0.39778669594325383,0.4050404936989332,0.3987664235464648,0.4165786446811396,0.3954049393047404,0.3991097099488394,0.4185195670674213,0.42648440457723047,0.4211646300146603
489.02,0.3078712114998389,0.30951550206616396,0.30893253984768404,0.3098210169242949,0.3037628379467547,0.31630866761150317,0.3178231789758415,0.3215616979520992,0.3247294573513482,0.3263114649421552,0.32156009116842227,0.33020136821601825,0.3307680015958457,0.33145115484091736,0.3251054881136484,0.32664475899644785,0.328263771809537,0.3263134054252961,0.3245488365794544,0.339166064334124,0.33329531232654475,0.32796774380381793,0.3319981725195004,0.3481184996327607,0.3395500426026641,0.3519433474566514,0.35905851976649816,0.352155939152518,0.35251009555042095,0.3615204630082827,0.3616571076189904,0.36766341369526584,0.36417633894420676,0.35688821067583504,0.3673104733737896,0.37824585900890045,0.38189302236542344,0.37052092681663473,0.3606457398058862,0.36780985652252246,0.35800999855017934,0.3606022734063373,0.347980831083231,0.3496481421591449,0.3518643185518921,0.3541162106145373,0.35599579397358644,0.36455627603085344,0.34472050621527794,0.361883115297516,0.3632155599862064,0.3565961761066993,0.3677728363200286,0.34953990006679597,0.37585623132710994,0.3777333903987844,0.37721726425869245,0.3703005762540883,0.36794196432039755,0.3646595882599499,0.3640598984692149,0.37635481860925357,0.39021877908374636,0.38019923242692394,0.397577371318807,0.40100413560742315,0.4039702672669157,0.4013298307838465,0.4216130260199808,0.3989074660263695,0.40563517299120944,0.41955019804623805,0.43290203414889816,0.42379236926912933
