distance (mm),height (um)
1.535356684,0.6170016693
1.53682452,0.6207444010000001
1.538292356,0.6285842295
1.539760192,0.6368528709
1.541228029,0.6353035779
1.542695865,0.6349597532
1.544163701,0.6407272477
1.545631537,0.6469437835
1.547099373,0.6448937260000001
1.54856721,0.6331739779
1.550035046,0.6206812899999999
1.551502882,0.6119188404
1.552970718,0.5978682699
1.554438555,0.5806672717
1.555906391,0.5639022002
1.557374227,0.552009275
1.558842063,0.5506375741
1.560309899,0.5560675774
1.561777736,0.5743831571
1.563245572,0.5904493035
1.564713408,0.6216879714
1.566181244,0.6714658008
1.567649081,0.7411599551000001
1.569116917,0.8297386337
1.570584753,0.9282209408
1.572052589,1.041442565
1.573520425,1.125377225
1.574988262,1.1775332619999999
1.576456098,1.166217595
1.577923934,1.096917371
1.57939177,0.9960587114999999
1.580859606,0.8892342297
1.582327443,0.8242375292
1.583795279,0.7836044283
1.585263115,0.7496539636999999
1.586730951,0.7297488192
1.588198788,0.7282730374
1.589666624,0.7272980054
1.59113446,0.7180944042
1.592602296,0.6957018038
1.594070132,0.6632599009000001
1.595537969,0.6420178767
1.597005805,0.6353585862
1.598473641,0.6192210754
1.599941477,0.6012416258
1.601409314,0.5862930585
1.60287715,0.5861280743
1.604344986,0.5949110008
1.605812822,0.6037501067
1.607280658,0.6036758125999999
1.608748495,0.5988606004
1.610216331,0.5906450937
1.611684167,0.5897260877
1.613152003,0.6014858183
1.614619839,0.602656227
1.616087676,0.5930910693
1.617555512,0.582142702
1.619023348,0.5795939847
1.620491184,0.5841496905
1.621959021,0.593329076
1.623426857,0.5956022127
1.624894693,0.5973954394
1.626362529,0.5851199804
1.627830365,0.5723206846000001
1.629298202,0.5665789943
1.630766038,0.5743181328
1.632233874,0.5852470733
1.63370171,0.5957288688
1.635169547,0.5735943941
1.636637383,0.5691045827000001
1.638105219,0.5786321461
1.639573055,0.5854492116
1.641040891,0.5852267909
1.642508728,0.5814979563
1.643976564,0.5671966838
1.6454444,0.5483608572
1.646912236,0.5337635354
1.648380073,0.5325168708
1.649847909,0.5323221884
1.651315745,0.5335941311
1.652783581,0.5314618480000001
1.654251417,0.5293393175
1.655719254,0.5302831307
1.65718709,0.5396879761
1.658654926,0.5526741151
1.660122762,0.5601163427
1.661590598,0.572730589
1.663058435,0.5839312027
1.664526271,0.5954540373
1.665994107,0.5902232910999999
1.667461943,0.5849237203000001
1.66892978,0.5790842822
1.670397616,0.5815293091
1.671865452,0.5892748767
1.673333288,0.5862864138
1.674801124,0.5749866177
1.676268961,0.5607508169000001
1.677736797,0.5439858421
1.679204633,0.5406364816
1.680672469,0.5570239816
1.682140306,0.5751350555
1.683608142,0.5880944137
1.685075978,0.6024524074
1.686543814,0.6077041984
1.68801165,0.6058535726000001
1.689479487,0.5941754378
1.690947323,0.5799436198
1.692415159,0.5725410637
1.693882995,0.5639789489999999
1.695350831,0.5572762057
1.696818668,0.5606292865
1.698286504,0.5654549462999999
1.69975434,0.5625599749000001
1.701222176,0.5570909562
1.702690013,0.5568629574
1.704157849,0.5573776349
1.705625685,0.5514825884000001
1.707093521,0.5587060853
1.708561357,0.5624080741
1.710029194,0.5649029613000001
1.71149703,0.5638454729
1.712964866,0.5588030038
1.714432702,0.5483754603
1.715900539,0.5379109715
1.717368375,0.5364677286999999
1.718836211,0.5475041928000001
1.720304047,0.5573472067999999
1.721771883,0.5612038254
1.72323972,0.5615459939
1.724707556,0.5673027012
1.726175392,0.576686557
1.727643228,0.5921802175
1.729111064,0.6037149948999999
1.730578901,0.6185224952999999
1.732046737,0.6345750541
1.733514573,0.6424721284
1.734982409,0.6492104615
1.736450246,0.6638761263
1.737918082,0.6798158111
1.739385918,0.6850835165
1.740853754,0.6914120212
1.74232159,0.7063148078
1.743789427,0.7109911293
1.745257263,0.7106076897
1.746725099,0.7113843621
1.748192935,0.6984074421
1.749660772,0.6753840033
1.751128608,0.6517553789999999
1.752596444,0.6384277891000001
1.75406428,0.6306497371
1.755532116,0.6356643945
1.756999953,0.6608136201999999
1.758467789,0.6918542584
1.759935625,0.7173775915999999
1.761403461,0.7399999308999999
1.762871297,0.7554034404000001
1.764339134,0.7620064906
1.76580697,0.7669845013000001
1.767274806,0.7719443390999999
1.768742642,0.7689507602
1.770210479,0.7591930994
1.771678315,0.7542554139000001
1.773146151,0.759248813
1.774613987,0.7885644827999999
1.776081823,0.8422143717
1.77754966,0.8981353944
1.779017496,0.9563448726
1.780485332,1.008888983
1.781953168,1.056497435
1.783421005,1.075537886
1.784888841,1.079445284
1.786356677,1.120536598
1.787824513,1.166391014
1.789292349,1.2209419339999998
1.790760186,1.296328774
1.792228022,1.397125134
1.793695858,1.511379367
1.795163694,1.651307102
1.79663153,1.808283792
1.798099367,1.957762004
1.799567203,2.088329011
1.801035039,2.197727069
1.802502875,2.320853219
1.803970712,2.46593097
1.805438548,2.601751852
1.806906384,2.7101775
1.80837422,2.783686952
1.809842056,2.816661091
1.811309893,2.817692632
1.812777729,2.813275161
1.814245565,2.835592057
1.815713401,2.8856306679999997
1.817181238,2.949284955
1.818649074,3.0220945539999997
1.82011691,3.101268879
1.821584746,3.178618316
1.823052582,3.2456649069999997
1.824520419,3.296175814
1.825988255,3.350822939
1.827456091,3.417692067
1.828923927,3.5008351980000003
1.830391764,3.5954320280000003
1.8318596,3.6940030499999996
1.833327436,3.787567038
1.834795272,3.897296514
1.836263108,4.0082904269999995
1.837730945,4.121552888
1.839198781,4.232266779
1.840666617,4.3189539439999995
1.842134453,4.365633161
1.843602289,4.405800134
1.845070126,4.440064497000001
1.846537962,4.468747427
1.848005798,4.492425195
1.849473634,4.511795922999999
1.850941471,4.5275699519999995
1.852409307,4.540397908
1.853877143,4.550837092
1.855344979,4.5593430239999995
1.856812815,4.566284884
1.858280652,4.571958278
1.859748488,4.576601364
1.861216324,4.580408693000001
1.86268416,4.583539085
1.864151997,4.586117687
1.865619833,4.588247311
1.867087669,4.590011989
1.868555505,4.591480153
1.870023341,4.592707421
1.871491178,4.59373897
1.872959014,4.594611489
1.87442685,4.595354781
1.875894686,4.59599306
1.877362522,4.5965460039999995
1.878830359,4.597029601
1.880298195,4.597456847
1.881766031,4.597838302
1.883233867,4.598182546
1.884701704,4.598496551999999
1.88616954,4.5987859879999995
1.887637376,4.599055456
1.889105212,4.599308699
1.890573048,4.599548758
1.892040885,4.599778102999999
1.893508721,4.5999987419999995
1.894976557,4.600212306
1.896444393,4.600420121
1.89791223,4.600623264
1.899380066,4.600819884
1.900847902,4.60093762
1.902315738,4.600879893
1.903783574,4.600327469
1.905251411,4.59888988
1.906719247,4.59588534
1.908187083,4.590177304
1.909654919,4.580079466999999
1.911122755,4.563424804
1.912590592,4.537713861
1.914058428,4.500361193
1.915526264,4.449057623
1.9169941,4.382157414
1.918461937,4.299278504
1.919929773,4.2117658460000005
1.921397609,4.119386921
1.922865445,4.042139691
1.924333281,3.9568855239999996
1.925801118,3.848570965
1.927268954,3.7216982240000003
1.92873679,3.592375016
1.930204626,3.464440802
1.931672463,3.331356971
1.933140299,3.189220445
1.934608135,3.038933459
1.936075971,2.878796117
1.937543807,2.716893185
1.939011644,2.543227062
1.94047948,2.358789948
1.941947316,2.175067976
1.943415152,1.990314818
1.944882988,1.7916491209999998
1.946350825,1.5848835879999998
1.947818661,1.379903689
1.949286497,1.1738886480000001
1.950754333,0.9643425455
1.95222217,0.7793002746
1.953690006,0.612152838
1.955157842,0.47324867740000004
1.956625678,0.3940493854
1.958093514,0.3248227656
1.959561351,0.26715701480000004
1.961029187,0.2187848543
1.962497023,0.180055161
1.963964859,0.1473733842
1.965432696,0.1204691193
1.966900532,0.09978913755
1.968368368,0.08177603929999999
1.969836204,0.06705659577
1.97130404,0.05633949272
1.972771877,0.04705156123
1.974239713,0.03936446535
1.975707549,0.03390019263
1.977175385,0.02924474447
1.978643221,0.02488430899
1.980111058,0.021526078770000002
1.981578894,0.019241270799999998
1.98304673,0.01702399994
1.984514566,0.01463007969
1.985982403,0.01410276831
1.987450239,0.01292231385
1.988918075,0.01099686039
1.990385911,0.010303011809999998
1.991853747,0.009823798902
1.993321584,0.008119931842
1.99478942,0.007832364366
1.996257256,0.007780987936
1.997725092,0.007626359327
1.999192929,0.006925166698
2.000660765,0.007921808925
2.002128601,0.007852170131000001
2.003596437,0.00681392567
2.005064273,0.007008599454
2.00653211,0.007329256801
2.007999946,0.0065104825909999995
2.009467782,0.006651746982
2.010935618,0.007736927223000001
2.012403454,0.007559005806
2.013871291,0.00711592384
2.015339127,0.007517186193
2.016806963,0.0075400248139999996
2.018274799,0.005919572746
2.019742636,0.0060691472419999995
2.021210472,0.0062202939
2.022678308,0.006497163139
2.024146144,0.006394283781999999
2.02561398,0.0074230651940000005
2.027081817,0.007166850695
2.028549653,0.006573463848
2.030017489,0.006956817909
2.031485325,0.007321572103
2.032953162,0.006272844912
2.034420998,0.007067678811000001
2.035888834,0.007381718267
2.03735667,0.006669291484999999
2.038824506,0.0063355465759999995
2.040292343,0.006605390379
2.041760179,0.006226209983000001
2.043228015,0.00536544048
2.044695851,0.005741259022
2.046163688,0.005766631096
2.047631524,0.005380377587
2.04909936,0.005858448813
2.050567196,0.006290639652000001
2.052035032,0.0057877566189999995
2.053502869,0.005464089516
2.054970705,0.006024763449
2.056438541,0.005672923115
2.057906377,0.005241058117999999
2.059374213,0.005776657536
2.06084205,0.006083923211
2.062309886,0.005179100741
2.063777722,0.005472372624
2.065245558,0.0056062994359999995
2.066713395,0.004641646635
2.068181231,0.004545339254
2.069649067,0.004605522087
2.071116903,0.004948488577
2.072584739,0.004351007496
2.074052576,0.005678806626
2.075520412,0.005579217606
2.076988248,0.004888535021
2.078456084,0.004815460177
2.079923921,0.005492732924
2.081391757,0.0051290079019999995
2.082859593,0.005094859125
2.084327429,0.005661716709
2.085795265,0.005514220617
2.087263102,0.004431509678
2.088730938,0.004972580874
2.090198774,0.004802133364
2.09166661,0.003713505706
2.093134446,0.003627020689
2.094602283,0.003911581165
2.096070119,0.003966434169
2.097537955,0.0033009277830000003
2.099005791,0.004046185214
2.100473628,0.00368707283
2.101941464,0.0027128352389999997
2.1034093,0.003105784885
2.104877136,0.003494764038
2.106344972,0.0027871597920000003
2.107812809,0.003182474351
2.109280645,0.00359987935
2.110748481,0.003065399024
2.112216317,0.0026057260630000002
2.113684154,0.002894492494
2.11515199,0.0019814052280000003
2.116619826,0.001309840326
2.118087662,0.001416705088
2.119555498,0.0016953334630000001
2.121023335,0.0014323686579999998
2.122491171,0.0020334505009999997
2.123959007,0.002286550434
2.125426843,0.001705770287
2.126894679,0.001478296133
2.128362516,0.0021715707869999997
2.129830352,0.002084117886
2.131298188,0.0016287197360000001
2.132766024,0.002722040296
2.134233861,0.0026447644819999998
2.135701697,0.001482507155
2.137169533,0.0014250739189999998
2.138637369,0.0017029943940000002
2.140105205,0.0007292369250000001
2.141573042,0.000741311449
2.143040878,0.001275500681
2.144508714,0.001910545953
2.14597655,0.001479915179
2.147444387,0.002574717309
2.148912223,0.0025293290389999997
2.150380059,0.0018124901
2.151847895,0.001966038055
2.153315731,0.002888996091
2.154783568,0.002162037605
2.156251404,0.0022710210960000003
2.15771924,0.002694336086
2.159187076,0.002813919515
2.160654912,0.00203563276
2.162122749,0.002381570083
2.163590585,0.0018606947680000002
2.165058421,0.0006550699629999999
2.166526257,0.000339790707
2.167994094,0.000902731941
2.16946193,0.001013826655
2.170929766,0.000920614046
2.172397602,0.0019452792050000001
2.173865438,0.001775524795
2.175333275,0.0012292106480000001
2.176801111,0.00191708103
2.178268947,0.0023753829689999997
2.179736783,0.001123947558
2.18120462,0.00110530812
2.182672456,0.001234007799
2.184140292,0.000358314847
2.185608128,-0.000599587167
2.187075964,-0.00025315867
2.188543801,-0.00087898208
2.190011637,-0.001883843239
2.191479473,-0.0013393341889999999
2.192947309,-0.001078448138
2.194415145,-0.0014137836770000002
2.195882982,-0.0007110075390000001
2.197350818,-0.000365183662
2.198818654,-0.0005954701620000001
2.20028649,-0.000877177685
2.201754327,0.0
